prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,C1,C2,urban,developed,nature,name,city,size,color,is_region,annotation
0.052054405,0.108078957,0.125326157,0.012436867,0.175045967,0.071146011,0.443699837,0.0122118,0.545225305,-0.349835894,0.149974823,0.59367466,0.40632534,chiclayo_29.tif,chiclayo,2,10,1,
0,0.004256763,0.396804189,0.0340106,0.056298907,0.006626358,0.462120319,0.039882864,0.33816858,-0.647344608,0.470697653,0.932817971,0.067182029,chiclayo_3.tif,chiclayo,2,10,1,
0,0.232343674,0.025100708,0.007768631,0.302759171,0.082618713,0.345212936,0.004196167,0.564392125,0.065711401,0.037065506,0.382278442,0.617721558,chiclayo_30.tif,chiclayo,2,10,1,
0,0.122454937,0.178830773,0.022201246,0.040538439,0.002232965,0.613528596,0.020213044,0.700074541,-0.532167547,0.221245063,0.834773659,0.165226341,chiclayo_31.tif,chiclayo,2,10,1,
0,0.084526062,0.13038063,0,0.10785675,0.023322105,0.65267086,0.001243591,0.726751247,-0.504187568,0.131624222,0.784295082,0.215704918,chiclayo_32.tif,chiclayo,2,10,1,
0,0.086949348,0.077284813,0.016940117,0.096208572,0.066625595,0.651806831,0.004184723,0.778215972,-0.525485146,0.098409653,0.750216484,0.249783516,chiclayo_33.tif,chiclayo,2,10,1,
0,0.006948471,0.300727844,0.06317234,0.095080376,0,0.413144112,0.120926857,0.307089183,-0.554641364,0.484827042,0.897971153,0.102028847,chiclayo_34.tif,chiclayo,2,10,1,
0,0,0.902651787,0.025359154,0.054100037,0,0,0.017889023,-0.826053655,-0.769085286,0.945899963,0.945899963,0.054100037,chiclayo_35.tif,chiclayo,2,10,1,
0.153139114,0.409936905,0.361504555,0.027915955,0.046563148,0,0,0.000940323,-0.302938115,0.102503789,0.390360832,0.390360832,0.609639168,chiclayo_37.tif,chiclayo,2,10,1,
0.350681285,0.017677551,0.445098497,0.038636666,0.004098179,0.027381274,0,0.116426549,-0.415374709,-0.517744568,0.600161712,0.600161712,0.399838288,chiclayo_38.tif,chiclayo,2,10,1,
0.357778549,0.0119133,0.12429142,0.053124428,0.016764641,0.257528305,0,0.178599358,-0.368119031,-0.213855113,0.356015205,0.356015205,0.643984795,chiclayo_39.tif,chiclayo,2,10,1,
0.034061432,0.091834068,0.207052231,0.149180412,0.046416283,0.017789841,0.048963547,0.404702187,-0.325926266,-0.39169965,0.76093483,0.809898376,0.190101624,chiclayo_4.tif,chiclayo,2,10,1,
0.13964653,0.072518349,0.504181862,0.049093246,0.030661583,0.012724876,0.147467613,0.04370594,-0.258511554,-0.551450125,0.596981049,0.744448662,0.255551338,chiclayo_41.tif,chiclayo,2,10,1,
0.622761726,0.221092224,0.101506233,0.029653549,0.002951622,0.001646042,0,0.020388603,0.235440102,0.130464385,0.151548386,0.151548386,0.848451614,chiclayo_42.tif,chiclayo,2,10,1,
0.463054657,0.249128342,0.185030937,0.017503738,0.008972168,0,0.068419456,0.007890701,0.234426186,0.019704601,0.210425377,0.278844833,0.721155167,chiclayo_44.tif,chiclayo,2,10,1,
0.311205084,0.067427854,0.239958317,0,0,0.37998754,0,0.001421206,-0.408195424,0.074478051,0.241379522,0.241379522,0.758620478,chiclayo_45.tif,chiclayo,2,10,1,
0.791206265,0.010389979,0,0,0.001619648,0.003947633,0.192836476,0,-0.21005742,-0.205117823,0,0.192836476,0.807163524,chiclayo_48.tif,chiclayo,2,10,1,
0,0.040017128,0.241299629,0.093146324,0.016112328,0,0,0.609424591,-0.589471555,-0.410351554,0.943870544,0.943870544,0.056129456,chiclayo_49.tif,chiclayo,2,10,1,
0.179198399,0.030245696,0.570039349,0.094700607,0.041955832,0,0,0.083860116,-0.458191189,-0.610239685,0.748600072,0.748600072,0.251399928,chiclayo_5.tif,chiclayo,2,10,1,
0,0.028432017,0.113982183,0.02476231,0.009041895,0,0.792621937,0.031159658,0.758569018,-0.751367318,0.169904151,0.962526088,0.037473912,chiclayo_50.tif,chiclayo,2,10,1,
0.318259661,0.082515133,0.298849805,0.070768246,0.078270258,0,0,0.151336896,-0.362902061,-0.341861048,0.520954947,0.520954947,0.479045053,chiclayo_6.tif,chiclayo,2,10,1,
0.368638992,0.056693077,0.176539421,0.058520317,0.068065643,0.030288696,0.102864265,0.138389587,-0.161546653,-0.513385814,0.373449326,0.476313591,0.523686409,chiclayo_7.tif,chiclayo,2,10,1,
0,0.012247747,0.643850869,0.053967054,0.113337974,0.001173591,0.002178162,0.173244603,-0.529901133,-0.556931937,0.871062525,0.873240687,0.126759313,chiclayo_8.tif,chiclayo,2,10,1,
0,0.117567095,0.216602606,0.007012568,0.113393539,0.001833384,0.52373263,0.019858179,0.526582547,-0.54291257,0.243473353,0.767205983,0.232794017,chiclayo_9.tif,chiclayo,2,10,1,
0,0.049978256,0.535052299,0.05245018,0.121433258,0.001126289,0.063897133,0.176062584,-0.359657294,-0.445292498,0.763565063,0.827462196,0.172537804,chincha_10.tif,chincha,2,10,1,
0,0.044680595,0.387616158,0.11331749,0.04045105,0.002428055,0.061043739,0.350462914,-0.358033156,-0.467929485,0.851396561,0.9124403,0.0875597,chincha_11.tif,chincha,2,10,1,
0,0.085957527,0.414470673,0.033078194,0.123194695,0,0.185006142,0.15829277,-0.128293292,-0.449811499,0.605841637,0.790847778,0.209152222,chincha_13.tif,chincha,2,10,1,
0,0.046322823,0.641355515,0.061944008,0.058900833,0.000189781,0,0.191287041,-0.527394713,-0.525308181,0.894586563,0.894586563,0.105413437,chincha_14.tif,chincha,2,10,1,
0,0.016722679,0.238762856,0.120281219,0.049049377,0.002645493,0,0.572538376,-0.557070655,-0.349314055,0.931582451,0.931582451,0.068417549,chincha_15.tif,chincha,2,10,1,
0,0.057499886,0.567100525,0.058891296,0.109696388,0.000733376,0,0.206078529,-0.462650096,-0.437776116,0.832070351,0.832070351,0.167929649,chincha_18.tif,chincha,2,10,1,
0,0.047665596,0.378306389,0.061600685,0.097484589,0.003330231,0.052089691,0.35952282,-0.367207143,-0.407257833,0.799429893,0.851519585,0.148480415,chincha_19.tif,chincha,2,10,1,
0,0.034280885,0.474078073,0.055995674,0.07027572,0.000212694,0.002999649,0.362157306,-0.476218054,-0.397191372,0.892231052,0.895230701,0.104769299,chincha_2.tif,chincha,2,10,1,
0.022720337,0.043972015,0.363593102,0.018275261,0.154211998,0.005020142,0.294892311,0.097314835,0.147322586,-0.45782502,0.479183197,0.774075508,0.225924492,chincha_20.tif,chincha,2,10,1,
0,0.028698921,0.488031387,0.059305191,0.085449219,0.005273819,0.27921772,0.054023743,-0.010843986,-0.574724175,0.601360321,0.880578041,0.119421959,chincha_21.tif,chincha,2,10,1,
0,0.075547218,0.199703217,0.015814781,0.270617485,0.000984192,0.381445885,0.055887222,0.389473572,-0.373967533,0.27140522,0.652851105,0.347148895,chincha_22.tif,chincha,2,10,1,
0,0.065843335,0.152221488,0.038200514,0.156026261,0.002941824,0.435245624,0.149520953,0.446431227,-0.327714497,0.339942955,0.775188579,0.224811421,chincha_23.tif,chincha,2,10,1,
0,0.06437259,0.315635892,0.070048797,0.064537358,0.008657629,0.333906609,0.142841126,0.195167987,-0.483564617,0.528525814,0.862432423,0.137567577,chincha_24.tif,chincha,2,10,1,
0,0.009789467,0.599342346,0.105126381,0.022580147,0,0.048203468,0.214958191,-0.391990006,-0.614878522,0.919426918,0.967630386,0.032369614,chincha_25.tif,chincha,2,10,1,
0,0.027824402,0.395774841,0.143416405,0.029494286,0,0.01188755,0.391602516,-0.438054006,-0.386669618,0.930793762,0.942681313,0.057318687,chincha_26.tif,chincha,2,10,1,
0,0.041863071,0.737769816,0.069410392,0.014797714,0.012044318,0.008814685,0.115300006,-0.636842416,-0.632677382,0.922480213,0.931294898,0.068705102,chincha_28.tif,chincha,2,10,1,
0,0.058467865,0.428804398,0.150539398,0.024033546,0.002363205,0,0.335791588,-0.472274022,-0.361786925,0.915135384,0.915135384,0.084864616,chincha_29.tif,chincha,2,10,1,
0,0.030417442,0.438410759,0.049105644,0.136457443,0.006642342,0.046901703,0.292064667,-0.434974881,-0.389783242,0.77958107,0.826482773,0.173517227,chincha_3.tif,chincha,2,10,1,
0,0.06629467,0.448706627,0.152177811,0.038244247,0,0.001413345,0.2931633,-0.463400731,-0.344872463,0.894047737,0.895461082,0.104538918,chincha_30.tif,chincha,2,10,1,
0,0.219732391,0.52284749,0,0.010647443,0,0.08139823,0.165374445,-0.551044025,-0.224166783,0.688221935,0.769620165,0.230379835,chincha_31.tif,chincha,2,10,1,
0,0.098456383,0.309254646,0.037052155,0.048928261,0.013998032,0.417359352,0.074951172,0.313221189,-0.591503685,0.421257973,0.838617325,0.161382675,chincha_33.tif,chincha,2,10,1,
0,0.026362419,0.366141319,0.085906029,0.032799721,0.001127243,0,0.487663269,-0.487499225,-0.424751667,0.939710617,0.939710617,0.060289383,chincha_34.tif,chincha,2,10,1,
0,0.040301746,0.294571981,0.052170691,0.014209219,0,0.58799106,0.010755303,0.505686857,-0.72386497,0.357497975,0.945489035,0.054510965,chincha_36.tif,chincha,2,10,1,
0.30542469,0.082608223,0.359095573,0.025084496,0.076670647,0.001016617,0.140698433,0.009401321,-0.118825825,-0.567502154,0.39358139,0.534279823,0.465720177,chincha_37.tif,chincha,2,10,1,
0.457863808,0.202870369,0.170563698,0.011113167,0.037864685,0,0.119653702,7.06E-05,0.277168185,-0.107949284,0.181747437,0.301401138,0.698598862,chincha_39.tif,chincha,2,10,1,
0,0.065284729,0.466666222,0.05684185,0.053946495,0.00605011,0.000880241,0.350330353,-0.465213369,-0.383709448,0.873838425,0.874718666,0.125281334,chincha_4.tif,chincha,2,10,1,
0.244825363,0.353546143,0.161579132,0.028446198,0.029031754,0,0.164812088,0.017759323,0.25273926,0.078210577,0.207784653,0.372596741,0.627403259,chincha_40.tif,chincha,2,10,1,
0,0.039389804,0.334955169,0.076759421,0.023961444,0.001115511,0,0.523818651,-0.478859943,-0.417961325,0.935533241,0.935533241,0.064466759,chincha_42.tif,chincha,2,10,1,
0,0.020311451,0.215953029,0.115212022,0.009551276,0,0,0.638972222,-0.626216148,-0.362322812,0.970137273,0.970137273,0.029862727,chincha_43.tif,chincha,2,10,1,
0,0.033549309,0.361045837,0.084456444,0.013615608,0.000402451,0,0.506930351,-0.485756023,-0.424477548,0.952432632,0.952432632,0.047567368,chincha_45.tif,chincha,2,10,1,
0,0.004457474,0.309123039,0.129386902,0.005067825,0.000322342,0,0.551642418,-0.521803211,-0.412258779,0.990152359,0.990152359,0.009847641,chincha_48.tif,chincha,2,10,1,
0,0.117408752,0.418156624,0.05110836,0.116603851,0.000760078,0.072098732,0.223863602,-0.257219283,-0.357603918,0.693128586,0.765227318,0.234772682,chincha_5.tif,chincha,2,10,1,
0,0.035139822,0.410849723,0.104041395,0.055150367,0,0.014448384,0.380370309,-0.411628794,-0.376051691,0.895261427,0.909709811,0.090290189,chincha_50.tif,chincha,2,10,1,
0,0.070635796,0.445505142,0.034932137,0.08389473,0,0.185685158,0.179347038,-0.171768535,-0.471834748,0.659784317,0.845469475,0.154530525,chincha_6.tif,chincha,2,10,1,
0,0.114886284,0.338727951,0.077467918,0.106632233,0.009147644,0.129610062,0.223527908,-0.182644035,-0.344280044,0.639723778,0.769333839,0.230666161,chincha_8.tif,chincha,2,10,1,
0,0.052873611,0.32262516,0.084918976,0.173420906,0,0,0.366161346,-0.354655245,-0.224265706,0.773705482,0.773705482,0.226294518,chisinau_1.tif,chisinau,2,10,1,
0,0,0.431105614,0.126358986,0.114084244,0,0,0.328451157,-0.481559851,-0.374472643,0.885915756,0.885915756,0.114084244,chisinau_10.tif,chisinau,2,10,1,
0,0.175639153,0.296006203,0.123103142,0.216537476,0.001311302,0,0.187402725,-0.281005636,-0.058681465,0.60651207,0.60651207,0.39348793,chisinau_11.tif,chisinau,2,10,1,
0,0.167271614,0.371842384,0.182694435,0.196076393,0,0.004920006,0.077195168,-0.411818401,-0.053440753,0.631731987,0.636651993,0.363348007,chisinau_13.tif,chisinau,2,10,1,
0,0.219769478,0.241193771,0.034970284,0.501447678,0.001494408,0,0.001124382,-0.055504104,0.299744254,0.277288437,0.277288437,0.722711563,chisinau_14.tif,chisinau,2,10,1,
0,0.096225739,0.202756882,0.075750351,0.432682037,0,0,0.192584991,-0.119089139,0.183744975,0.471092224,0.471092224,0.528907776,chisinau_15.tif,chisinau,2,10,1,
0,0.160497606,0.404030712,0.059268705,0.148484106,0,0,0.22771887,-0.321020808,-0.233299664,0.691018287,0.691018287,0.308981713,chisinau_16.tif,chisinau,2,10,1,
0,0.037620544,0.29330349,0.066645622,0.212550163,0,0,0.38988018,-0.358064028,-0.21739603,0.749829292,0.749829292,0.250170708,chisinau_17.tif,chisinau,2,10,1,
0,0.076928139,0.25594902,0.065107346,0.249938965,0,0.004379272,0.347697258,-0.350864408,-0.096751081,0.668753624,0.673132896,0.326867104,chisinau_18.tif,chisinau,2,10,1,
0,0.007972717,0.37189579,0.054183006,0.205319405,0,6.87E-05,0.360560417,-0.417957379,-0.256231737,0.786639214,0.786707878,0.213292122,chisinau_19.tif,chisinau,2,10,1,
0,0.071660995,0.329096794,0.138440132,0.143064499,0,0,0.317737579,-0.36904795,-0.210717712,0.785274506,0.785274506,0.214725494,chisinau_2.tif,chisinau,2,10,1,
0,0.058922768,0.254742622,0.070955276,0.143763542,0,0,0.471615791,-0.453630018,-0.229007736,0.79731369,0.79731369,0.20268631,chisinau_20.tif,chisinau,2,10,1,
0,0.044078827,0.287725449,0.079534531,0.211789131,0,0,0.376872063,-0.340838627,-0.210503249,0.744132042,0.744132042,0.255867958,chisinau_24.tif,chisinau,2,10,1,
0,0.178186417,0.149973869,0.192675591,0.330206871,0,0,0.148957253,-0.150045042,0.170616884,0.491606712,0.491606712,0.508393288,chisinau_25.tif,chisinau,2,10,1,
0,0.154940605,0.244315147,0.153026581,0.197604179,0,0,0.250113487,-0.283498012,-0.020571652,0.647455215,0.647455215,0.352544785,chisinau_26.tif,chisinau,2,10,1,
0,0.071608543,0.227772713,0.137219429,0.143893242,0,0,0.419506073,-0.441586579,-0.203011635,0.784498215,0.784498215,0.215501785,chisinau_27.tif,chisinau,2,10,1,
0,0.144010544,0.172429085,0.087982178,0.268610954,0,0,0.326967239,-0.309039229,0.026479689,0.587378502,0.587378502,0.412621498,chisinau_28.tif,chisinau,2,10,1,
0,0.05393219,0.293663979,0.103650093,0.200577736,0,0,0.348176003,-0.329385822,-0.181621963,0.745490074,0.745490074,0.254509926,chisinau_29.tif,chisinau,2,10,1,
0,0.152388573,0.215657234,0.121825218,0.248015404,0,0,0.262113571,-0.256777704,0.007629319,0.599596024,0.599596024,0.400403976,chisinau_30.tif,chisinau,2,10,1,
0,0.118567467,0.317087173,0.14670372,0.245523453,0,0,0.172118187,-0.329300182,-0.085566332,0.635909081,0.635909081,0.364090919,chisinau_34.tif,chisinau,2,10,1,
0,0.13556385,0.134695053,0.111160278,0.315151215,0,0,0.303429604,-0.271473652,0.066423284,0.549284935,0.549284935,0.450715065,chisinau_35.tif,chisinau,2,10,1,
0,0.092045784,0.315975189,0.090239525,0.195301056,0,0,0.306438446,-0.340429732,-0.140474107,0.71265316,0.71265316,0.28734684,chisinau_36.tif,chisinau,2,10,1,
0,0.106842995,0.302325249,0.264122009,0.196029663,0.001238823,0,0.129441261,-0.395148541,-0.116784729,0.695888519,0.695888519,0.304111481,chisinau_38.tif,chisinau,2,10,1,
0,0.058917999,0.394866943,0.057455063,0.154258728,0,0,0.334501266,-0.45736248,-0.308263807,0.786823273,0.786823273,0.213176727,chisinau_4.tif,chisinau,2,10,1,
0,0.086723328,0.280068398,0.082148552,0.221197128,0,0,0.329862595,-0.33176088,-0.104488794,0.692079544,0.692079544,0.307920456,chisinau_40.tif,chisinau,2,10,1,
0,0.091631589,0.255289769,0.075349571,0.181220426,0,0,0.396508646,-0.393001786,-0.197571324,0.727147986,0.727147986,0.272852014,chisinau_41.tif,chisinau,2,10,1,
0,0.098371506,0.218681335,0.095331192,0.242844582,0,0,0.344771385,-0.344042012,-0.05889091,0.658783913,0.658783913,0.341216087,chisinau_43.tif,chisinau,2,10,1,
0,0.113060985,0.263164269,0.073117558,0.267518821,0,0,0.283138367,-0.295994023,-0.004634079,0.619420194,0.619420194,0.380579806,chisinau_45.tif,chisinau,2,10,1,
0,0.224573135,0.204733849,0.032549858,0.279423714,0.003318787,0.001458168,0.25394249,-0.204345314,0.093207969,0.491226196,0.492684364,0.507315636,chisinau_47.tif,chisinau,2,10,1,
0,0.065332413,0.207974434,0.050136566,0.199001312,0.255041122,0,0.222514153,-0.347847902,0.015949804,0.480625153,0.480625153,0.519374847,chisinau_48.tif,chisinau,2,10,1,
0,0.001928329,0.299751282,0.053566933,0.200057983,0,0.000891685,0.443803787,-0.416216267,-0.244943354,0.797122002,0.798013687,0.201986313,chisinau_5.tif,chisinau,2,10,1,
0,0.15424476,0.383751131,0.043285256,0.212438434,0,0.008221661,0.198058758,-0.373535,-0.211969307,0.625095145,0.633316806,0.366683194,chisinau_50.tif,chisinau,2,10,1,
0,0.136636734,0.157307625,0.037283897,0.397348404,0.000870705,0.009011269,0.261541367,-0.203809064,0.153769865,0.456132889,0.465144157,0.534855843,chisinau_51.tif,chisinau,2,10,1,
0,0.120352297,0.356916042,0.042300332,0.132656319,0,0,0.34777501,-0.366864409,-0.262965977,0.746991384,0.746991384,0.253008616,chisinau_52.tif,chisinau,2,10,1,
0,0.054964066,0.242688179,0.077769279,0.226949692,0,0,0.397628784,-0.358004357,-0.15671061,0.718086243,0.718086243,0.281913757,chisinau_54.tif,chisinau,2,10,1,
0,0.036111832,0.26274395,0.08965683,0.156283379,0,0,0.45520401,-0.426113804,-0.257669316,0.80760479,0.80760479,0.19239521,chisinau_55.tif,chisinau,2,10,1,
0,0.029258728,0.283846855,0.082749367,0.156479836,0.000512123,0,0.447153091,-0.41114166,-0.284976847,0.813749313,0.813749313,0.186250687,chisinau_56.tif,chisinau,2,10,1,
0,0.100846291,0.253641129,0.051394463,0.218629837,0,0,0.375488281,-0.391955707,-0.122635813,0.680523872,0.680523872,0.319476128,chisinau_57.tif,chisinau,2,10,1,
0,0.0716362,0.30923748,0.07821846,0.221658707,0,0,0.319249153,-0.342357172,-0.128589583,0.706705093,0.706705093,0.293294907,chisinau_59.tif,chisinau,2,10,1,
0,0.010789871,0.270679474,0.07582283,0.097519875,0,0,0.54518795,-0.49528608,-0.371523138,0.891690254,0.891690254,0.108309746,chisinau_6.tif,chisinau,2,10,1,
0,0.091113735,0.244003617,0.088940863,0.241023787,0,0,0.334917997,-0.33565598,-0.083282688,0.667862478,0.667862478,0.332137522,chisinau_60.tif,chisinau,2,10,1,
0,0.067809105,0.248120308,0.105532646,0.246121407,0,0,0.332416534,-0.336448994,-0.090067929,0.686069489,0.686069489,0.313930511,chisinau_61.tif,chisinau,2,10,1,
0,0.058899879,0.238424301,0.100174904,0.187737465,0,0,0.414763451,-0.39656247,-0.18765713,0.753362656,0.753362656,0.246637344,chisinau_62.tif,chisinau,2,10,1,
0,0.158252716,0.316776276,0.055356979,0.262040138,0,0,0.207573891,-0.275237054,0.00059539,0.579707146,0.579707146,0.420292854,chisinau_66.tif,chisinau,2,10,1,
0,0.196613312,0.227089882,0.170602798,0.289526939,0,0,0.116167068,-0.267511492,0.128826673,0.513859749,0.513859749,0.486140251,chisinau_67.tif,chisinau,2,10,1,
0,0.268224716,0.100093842,0.06202507,0.410916328,0.008084297,0,0.150655746,0.001239697,0.269585407,0.312774658,0.312774658,0.687225342,chisinau_68.tif,chisinau,2,10,1,
0,0.021282196,0.289199829,0.065241814,0.202877045,0,0,0.421399117,-0.385718552,-0.231396426,0.775840759,0.775840759,0.224159241,chisinau_7.tif,chisinau,2,10,1,
0,0.040151596,0.315484047,0.062448502,0.181527138,0,0,0.400388718,-0.384541472,-0.233298131,0.778321266,0.778321266,0.221678734,chisinau_8.tif,chisinau,2,10,1,
0,0.024379603,0.28129825,0.073905469,0.123429391,0,0,0.496987287,-0.45014637,-0.307711012,0.852191006,0.852191006,0.147808994,chisinau_9.tif,chisinau,2,10,1,
0.120566727,0.35937506,0.053972732,0.038423611,0.070956218,0.333909368,0,0.022796286,-0.122008387,0.520864646,0.115192628,0.115192628,0.884807372,christchurch_1.tif,christchurch,2,10,1,
0,0.132009506,0.436024666,0.206994057,0.065963745,0,0,0.159008026,-0.467027268,-0.214172123,0.802026749,0.802026749,0.197973251,christchurch_11.tif,christchurch,2,10,1,
0,0.183768081,0.257516411,0.086229506,0.223354591,0.001798693,0,0.247332717,-0.276670108,0.023781514,0.591078634,0.591078634,0.408921366,christchurch_12.tif,christchurch,2,10,1,
0,0.131245613,0.428049088,0.194745064,0.036437035,0,0,0.209523201,-0.489900137,-0.255932468,0.832317352,0.832317352,0.167682648,christchurch_13.tif,christchurch,2,10,1,
0,0.665916733,0.024420516,0.011625081,0.1351296,0.02150372,0,0.14140435,-0.052627645,0.559983043,0.177449947,0.177449947,0.822550053,christchurch_14.tif,christchurch,2,10,1,
0,0.226873526,0.012695373,0.023099056,0.16632827,0.570713857,0,0.000289918,-0.188210121,0.528567324,0.036084347,0.036084347,0.963915653,christchurch_15.tif,christchurch,2,10,1,
0,0.239802589,0.212080204,0.075463367,0.218708247,0.00199032,0,0.251955273,-0.245078314,0.072487257,0.539498844,0.539498844,0.460501156,christchurch_16.tif,christchurch,2,10,1,
0,0.182113647,0.31238842,0.102806091,0.109277725,0.263841629,0,0.029572487,-0.509805603,0.016374468,0.444766998,0.444766998,0.555233002,christchurch_18.tif,christchurch,2,10,1,
0,0.222542763,0.253522873,0.10898304,0.139881134,0.000274658,0,0.274795532,-0.248898374,-0.076229605,0.637301445,0.637301445,0.362698555,christchurch_19.tif,christchurch,2,10,1,
0,0.362496376,0.147176743,0.0790205,0.119738579,0.195231438,0,0.096336365,-0.117939479,0.286303509,0.322533607,0.322533607,0.677466393,christchurch_2.tif,christchurch,2,10,1,
0,0.238470078,0.091977119,0,0.014284134,0,0.641534805,0.013733864,0.797471059,-0.324002354,0.105710983,0.747245789,0.252754211,christchurch_20.tif,christchurch,2,10,1,
0,0.188203812,0.040949821,0.06020546,0.096430779,0.028218269,0.547354698,0.038637161,0.677858241,-0.321805965,0.139792442,0.687147141,0.312852859,christchurch_24.tif,christchurch,2,10,1,
0,0.551725388,0.086532593,0.016760826,0.30663681,0,0.021435738,0.016908646,0.072100523,0.507290071,0.120202065,0.141637802,0.858362198,christchurch_25.tif,christchurch,2,10,1,
0,0.561752126,0,0.025946183,0.295199584,0,0.115692548,0.001409559,0.162860887,0.533833827,0.027355742,0.14304829,0.85695171,christchurch_26.tif,christchurch,2,10,1,
0,0.331814766,0.115703583,0.134943008,0.311265945,0.011947632,0,0.094325066,-0.101246042,0.313133619,0.344971657,0.344971657,0.655028343,christchurch_27.tif,christchurch,2,10,1,
0,0.154927254,0.102109909,0.069959641,0.625312805,0.001260757,3.81E-06,0.046425819,0.239781511,0.401435613,0.218495369,0.218499184,0.781500816,christchurch_28.tif,christchurch,2,10,1,
0,0.3760281,0.191000595,0.076654497,0.175609612,0,0,0.180707196,-0.242467297,0.202247609,0.448362288,0.448362288,0.551637712,christchurch_29.tif,christchurch,2,10,1,
0,0.769686744,0.007093179,0.028980268,0.194011857,0,0,0.000227951,0.019400963,0.70442596,0.036301399,0.036301399,0.963698601,christchurch_3.tif,christchurch,2,10,1,
0,0.280913353,0.214288712,0.105288506,0.15678978,0.00015831,0,0.24256134,-0.279419162,0.070372311,0.562138557,0.562138557,0.437861443,christchurch_30.tif,christchurch,2,10,1,
0,0.195775986,0.17226696,0.101449966,0.262310982,0.000819206,0,0.2673769,-0.220986191,0.074171426,0.541093826,0.541093826,0.458906174,christchurch_32.tif,christchurch,2,10,1,
0,0.225866318,0.243081093,0.112713814,0.164173126,0.00105381,0,0.253111839,-0.254780976,-0.024751108,0.608906746,0.608906746,0.391093254,christchurch_33.tif,christchurch,2,10,1,
0,0.261783984,0.212393533,0.078490277,0.207338996,0.000444418,0,0.239548792,-0.257129699,0.081282118,0.530432602,0.530432602,0.469567398,christchurch_34.tif,christchurch,2,10,1,
0,0.20436573,0.212735176,0.080163956,0.259397507,0.003151894,0,0.240185738,-0.252867033,0.081762469,0.533084869,0.533084869,0.466915131,christchurch_35.tif,christchurch,2,10,1,
0,0.68392086,0.073610306,0.025475502,0.166903496,0,0.02758503,0.022504807,0.024716678,0.557111952,0.121590614,0.149175644,0.850824356,christchurch_36.tif,christchurch,2,10,1,
0,0.186492144,0.188085735,0.129699831,0.250604869,0.004831319,0,0.240286103,-0.21404126,0.031142664,0.558071669,0.558071669,0.441928331,christchurch_37.tif,christchurch,2,10,1,
0,0.037322044,0.48038578,0.140916824,0.04090786,0,0,0.300467491,-0.485336408,-0.379287514,0.921770096,0.921770096,0.078229904,christchurch_38.tif,christchurch,2,10,1,
0.075250174,0.12830057,0.046945885,0.047945343,0.26005251,0.375287654,0,0.066217865,-0.009531747,0.252378189,0.161109092,0.161109092,0.838890908,christchurch_4.tif,christchurch,2,10,1,
0,0.260420362,0.229568422,0.098583342,0.110094762,0,0,0.301333112,-0.296410011,-0.018636097,0.629484876,0.629484876,0.370515124,christchurch_40.tif,christchurch,2,10,1,
0,0.264346439,0.193848842,0.0815017,0.169070059,0.000184069,0,0.29104889,-0.264613808,0.070423245,0.566399432,0.566399432,0.433600568,christchurch_41.tif,christchurch,2,10,1,
0,0.21390152,0.216006279,0.150247574,0.067757607,0.01236248,0.208386421,0.13133812,0.04094745,-0.209921764,0.497591972,0.705978394,0.294021606,christchurch_44.tif,christchurch,2,10,1,
0,0.661190033,0.030351639,0.085561752,0.152781487,0.068140984,0,0.001974106,-0.053843908,0.603181561,0.117887497,0.117887497,0.882112503,christchurch_45.tif,christchurch,2,10,1,
0,0.041540845,0,0.022765295,0.098080192,0.016811676,0.820203007,0.000598986,0.99977621,-0.521828938,0.023364281,0.843567288,0.156432712,christchurch_47.tif,christchurch,2,10,1,
0,0.26880455,0.141918182,0.090360641,0.332573891,0.008411407,0,0.157931328,-0.083996676,0.237657277,0.390210152,0.390210152,0.609789848,christchurch_5.tif,christchurch,2,10,1,
0,0.587500572,0.076060295,0.073506355,0.205086708,9.82E-05,0,0.057747841,-0.019713534,0.455595032,0.207314491,0.207314491,0.792685509,christchurch_50.tif,christchurch,2,10,1,
0,0.250020027,0.274499893,0.113887787,0.106144905,0.001505852,0,0.253941536,-0.282654429,-0.052411605,0.642329216,0.642329216,0.357670784,christchurch_51.tif,christchurch,2,10,1,
0,0.567220883,0.17224937,0.101690502,0.082306438,0,0,0.076532807,-0.10298781,0.31042742,0.350472679,0.350472679,0.649527321,christchurch_53.tif,christchurch,2,10,1,
0,0.725934029,0.164800644,0.02299118,0.056923866,0,0,0.029350281,-0.03995494,0.493518399,0.217142105,0.217142105,0.782857895,christchurch_56.tif,christchurch,2,10,1,
0,0.563016314,0.001699509,0,0.430464132,0,0,0.004820045,0.128306532,0.616846444,0.006519554,0.006519554,0.993480446,christchurch_57.tif,christchurch,2,10,1,
0,0.307037354,0.256749153,0.115830421,0.111618996,0.000390053,0,0.208374023,-0.312992745,0.075275023,0.580953598,0.580953598,0.419046402,christchurch_59.tif,christchurch,2,10,1,
0,0.561504364,0.097454071,0.044270515,0.290271759,0.000343323,0,0.006155968,0.036879933,0.520881625,0.147880554,0.147880554,0.852119446,christchurch_6.tif,christchurch,2,10,1,
0,0.340731621,0.056315422,0.091421127,0.37870121,0.000337601,0,0.132493019,0.012596469,0.354125275,0.280229568,0.280229568,0.719770432,christchurch_63.tif,christchurch,2,10,1,
